ObjectID,Title,Artist,Date,Culture,Source,CopyrightStatus,Classification,ImageURL
"safe-japanese-36315","A Bridge in a Snowy Landscape, from the series ""A Collection of Japanese and Chinese Poems for Recitation (Wakan roeishu)""","Utagawa Hiroshige 歌川 広重
Japanese, 1797–1858","c. 1842/43","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/0e2720e9-7291-7d08-db26-56ec5c733800/full/843,/0/default.jpg"
"safe-japanese-18309","Futakawa: Sarugababa—No. 34, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Reisho Tokaido","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","c. 1847/52","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/f3ea589d-481b-fc2f-6de8-477d1d37a0a9/full/843,/0/default.jpg"
"safe-japanese-18972","Autumn Moon over Ishiyama Temple (Ishiyama shugetsu), from the series ""Eight Views of Omi (Omi hakkei)""","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","1857","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/36406ca1-f36b-19e9-6158-45933a7bcd91/full/843,/0/default.jpg"
"safe-japanese-18270","Ishibe: Megawa Village (Ishibe, Megawa no sato), from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi no uchi),"" also known as the Hoeido Tokaido","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","c. 1833/34","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/4f8f587e-e77b-0f2a-0127-fb676a4a3606/full/843,/0/default.jpg"
"safe-japanese-4384","Futakawa, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","c. 1837/42","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/a1041a24-e514-45a6-e667-0bc98a4a0a38/full/843,/0/default.jpg"
"safe-japanese-4390","Goyu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","c. 1837/42","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/288412bb-b2c8-51af-5776-2d8429685a5c/full/843,/0/default.jpg"
"safe-japanese-47686","A Red Plum Branch against the Summer Moon","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","c. mid–1840s","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/1a743f2c-c2a4-354c-4a53-22c0d129685e/full/843,/0/default.jpg"
"safe-japanese-4425","Kyoto: The Imperial Palace (Kyo, Dairi), from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","c. 1837/42","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/0da94f5f-4be8-a3d0-00c0-53d48ad4a2cf/full/843,/0/default.jpg"
"safe-japanese-4404","Narumi, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","c. 1837/42","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/73b59399-99be-6820-9401-36389c8ccb09/full/843,/0/default.jpg"
"safe-japanese-11039","Sparrows and Camellia in Snow","Utagawa Hiroshige 歌川 広重
Japanese, 1797–1858","c. 1831/33","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/958199c8-b0c1-d85e-c926-78134fbc2e87/full/843,/0/default.jpg"
"safe-japanese-19020","Rooster on a hillside in winter","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","mid–1830s","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/290be94b-cc16-dbb7-dc82-343caba204b0/full/843,/0/default.jpg"
"safe-japanese-4407","Miya, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","c. 1837/42","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/89a84f17-ead7-2f6f-321b-c10ba15d9533/full/843,/0/default.jpg"
"safe-japanese-4410","Kuwana: The Post Station at Tomita (Kuwana, Tomita tachiba no zu), from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","c. 1837/42","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/e62164f9-1b06-49f8-0513-e14204b8ec21/full/843,/0/default.jpg"
"safe-japanese-18993","Descending Geese at Katada (Katada rakugan), from the series ""Eight Views of Omi (Omi hakkei)""","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","1857","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/e4299581-6cfc-1cd4-22c3-b06e8d56ec24/full/843,/0/default.jpg"
"safe-japanese-19018","Japanese white-eye on flowering branch","Utagawa Hiroshige 歌川 広重
Japanese, 1797-1858","1830s–1840s","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/19c28462-767d-b09b-f560-b4572406696a/full/843,/0/default.jpg"
"safe-japanese-7624","Komurasaki of the Miuraya and Shirai Gompachi (Miuraya Komurasaki, Shirai Gompachi)","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1800","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/66c4dafb-2f53-f5ac-b676-32cafbe5b6bd/full/843,/0/default.jpg"
"safe-japanese-13405","Goldfish, from the series ""Elegant Comparison of Little Treasures (Furyu kodakara awase)""","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1802","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/eb9067b2-4ac5-b158-408e-c5a9a96505be/full/843,/0/default.jpg"
"safe-japanese-22938","Drawing Lots for Prizes (Ho biki)","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1798","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","print","https://www.artic.edu/iiif/2/8ea8bc1f-f741-b668-90e3-27f299b36f85/full/843,/0/default.jpg"
"safe-japanese-19236","The Courtesan Arihara of the Tsuruya, and Child Attendants Aoe and Sekiya (Tsuruya uchi Arihara, Aoe, Sekiya), from an untitled series of courtesans","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1797","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/2b9f4057-ec33-864f-7c14-665da35a05bc/full/843,/0/default.jpg"
"safe-japanese-22934","A Test of Skill - the Headwaters of Amorousness (Jitsu kurabe iro no minakami): Osan and Mohei","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","n.d.","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/39cf745c-0ca8-b31d-37e3-a51fd5a82c99/full/843,/0/default.jpg"
"safe-japanese-23868","Takashima Ohisa","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1795","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/62f5509d-5fa5-8760-e968-2e096bd45b66/full/843,/0/default.jpg"
"safe-japanese-3568","Yamauba with Kintaro Holding a Toy Mask","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1801/04","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/0f71fd9b-d268-adf9-dc7c-88a8f62e23c1/full/843,/0/default.jpg"
"safe-japanese-89356","A Low Class Prostitute (Gun [teppo]), from the series “Five Shades of Ink in the Northern Quarter"" (""Hokkoku goshiki-zumi"")","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1794/95","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/ed82be98-8a83-4163-ccc4-e2f7210cce55/full/843,/0/default.jpg"
"safe-japanese-36175","Artist, Block Carver, Applying Sizing (Eshi, hangashi, dosa-biki), from the series The Cultivation of Brocade Prints, a Famous Product of Edo (Edo meibutsu nishiki-e kosaku)","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","About 1803","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/f0999777-7341-b8fc-cf9f-bc6a10452388/full/843,/0/default.jpg"
"safe-japanese-7621","The Courtesans Shizuka and Akashi of the Tamaya","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1797","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/1cd76982-63d0-1c77-b199-824ff0d37a52/full/843,/0/default.jpg"
"safe-japanese-89362","Mirror, from the series “Eight Views of Tea-stalls in Celebrated Places"" (""Meisho koshikake hakkei"")","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1795/96","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/0e01e3d7-67ba-c080-7340-4863f6c0c9f9/full/843,/0/default.jpg"
"safe-japanese-8185","Woman Exhaling Smoke from a Pipe, from the series ""Ten Classes of Women’s Physiognomy (Fujo ninso juppon)""","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1792/93","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/6e45350c-69a4-0a0c-28d1-6acc131931da/full/843,/0/default.jpg"
"safe-japanese-44659","Abalone Divers","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1797/98","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/0d1630a5-d953-51c6-4b10-ffe1446fa520/full/843,/0/default.jpg"
"safe-japanese-21670","Chinese Beauties at a Banquet","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","1788/90","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/c6125132-d24f-60b7-1ba1-518dd17a8296/full/843,/0/default.jpg"
"safe-japanese-77443","Reflective Love, from the series ""Anthology of Poems: The Love Section (Kasen koi no bu) (Mono-omou koi)""","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1793/94","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/46c39c90-61b9-941d-e0d5-542f169df9cc/full/843,/0/default.jpg"
"safe-japanese-24001","Woman Holding a Tortoise-shell Hair-comb","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1795/96","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/046f7e4a-20da-4fac-4827-ad3b7eeec643/full/843,/0/default.jpg"
"safe-japanese-32264","Geisha (Geigi), from the series “Three Amusements of Contemporary Beauties"" (""Tosei bijin san’yu"")","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1800","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","print","https://www.artic.edu/iiif/2/e53f8070-3d25-63ee-5956-c8ba4d8aba12/full/843,/0/default.jpg"
"safe-japanese-23938","Pipe, from the series Ten Types in the Physiognomic Study of Women (Fujin sogaku juttai) (Kiseru)","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","1802/03","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/226a9bfe-411f-4892-0339-996d84786a81/full/843,/0/default.jpg"
"safe-japanese-22092","Act Eleven from the series ""The Chushingura Drama Parodied by Famous Beauties (Komei bijin mitate Chushingura Junimai Kuzuki)""","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1794/95","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/0a1d4519-08e2-7190-229f-a6b6ca7070d4/full/843,/0/default.jpg"
"safe-japanese-60318","Geisha Style (geisha fū) from the series Guide to Contemporary Styles (Tōsei fūzoku tsū)","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","1801","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/dcad57b3-18f6-549d-129a-3fdbfe975747/full/843,/0/default.jpg"
"safe-japanese-187515","Myriad Birds: A Kyoka Competition (Momo chidori kyoka awase)","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753-1806","c. 1790","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","book","https://www.artic.edu/iiif/2/0f26e44f-db89-953c-f84a-decdd4d51698/full/843,/0/default.jpg"
"safe-japanese-26794","Hanaogi of the Ogiya, from the series ""Renowned Beauties Likened to the Six Immortal Poets (Komei bijin rokkasen)""","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1795/96","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/0754f7b3-e6bf-e819-8466-68c1e4eef82f/full/843,/0/default.jpg"
"safe-japanese-21533","At the Ferry Boat Landing","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1804","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/675fa903-01c9-176a-63c2-50f48ebecfbf/full/843,/0/default.jpg"
"safe-japanese-23935","Hinazuru of the Keizetsuro, from the series ""Comparing the Charms of Beauties (Bijin kiryo kurabe) (Keizetsuro Hinazuru)""","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1794/95","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/d245147d-8580-1579-ccff-18843c3bf781/full/843,/0/default.jpg"
"safe-japanese-21766","Enjoying the Cool in a Garden","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1788/90","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/b24bf8ec-206d-9fe4-6ca3-d53129baaf76/full/843,/0/default.jpg"
"safe-japanese-8182","On top and beneath Ryogoku Bridge (Ryogokubashi no ue, shita)","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1795/96","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/61910b04-62dd-30cf-855f-7ec8a14cf72e/full/843,/0/default.jpg"
"safe-japanese-19202","A Courtesan and her Attendant","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1803/04","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/3b6c9125-a66e-7e6f-ea77-3a4059de7dc7/full/843,/0/default.jpg"
"safe-japanese-89354","High-Ranked Courtesan, from the series Five Shades of Ink in the Northern Quarter (Hokkoku goshiki-zumi) (Oiran)","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1794/95","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/963db6e0-132c-2aca-097a-930c340448dc/full/843,/0/default.jpg"
"safe-japanese-22078","Akashi of the Tamaya, from the series Seven Komachis of Yoshiwara (Seiro nana Komachi) (Tamaya uchi Akashi, Uraji, Shimano)","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1794/95","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/856d0d27-c64f-0078-54ac-852113a6f159/full/843,/0/default.jpg"
"safe-japanese-60306","Ginjuro's Wife Oyumi from the Play ""Whirlpools of Awa"" (Awa no naruto, Ginjuro nyobo Oyumi), from the series ""Bamboo Nodes in Puppet Theater Designs (Ayatsuri moyo take no hitofushi)""","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","1806","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/675502fb-a317-7042-b90d-66d1615559c1/full/843,/0/default.jpg"
"safe-japanese-21493","Mother and Child at Dusk (Oyako yugure), from the series ""Three Evening Pleasure of the Floating World (Ukiyo san seki)""","Kitagawa Utamaro 喜多川 歌麿
Japanese, 1753 (?)-1806","c. 1800","Traditional Japanese","Art Institute of Chicago (Traditional Japanese)","Public Domain","woodblock print","https://www.artic.edu/iiif/2/c39e2459-9bb2-7cf2-b53c-55c7b35ca9cc/full/843,/0/default.jpg"
